national_id,name,description
202,Wobbuffet,"If two or more Wobbuffet meet, they will turn competitive and try to outdo each other's endurance. However, they may try to see which one can endure the longest without food. Trainers need to beware of this habit."
202,Wobbuffet,It desperately tries to keep its black tail hidden. It is said to be proof the tail hides a secret.
202,Wobbuffet,"It hates light and shock. If attacked, it inflates its body to build up its counterstrike."
202,Wobbuffet,"To keep its pitch-black tail hidden, it lives quietly in the darkness. It is never first to attack."
202,Wobbuffet,It desperately tries to keep its black tail hidden. It is said to be proof the tail hides a secret.
203,Girafarig,"Girafarig's rear head contains a tiny brain that is too small for thinking. However, the rear head doesn't need to sleep, so it can keep watch over its surroundings 24 hours a day."
203,Girafarig,"Its tail has a small brain of its own. Beware! If you get close, it may react to your scent by biting."
203,Girafarig,"Its tail, which also contains a small brain, may bite on its own if it notices an alluring smell."
203,Girafarig,The head on its tail contains a small brain. It can instinctively fight even while facing backward.
203,Girafarig,"While it sleeps, the head on its tail keeps watch. The tail doesn't need to sleep."
203,Girafarig,"Its tail has a small brain of its own. Beware! If you get close, it may react to your scent by biting."
203,Girafarig,"Girafarig's rear head also has a brain, but it is small. The rear head attacks in response to smells and sounds. Approaching this Pokemon from behind can cause the rear head to suddenly lash out and bite."
203,Girafarig,"A GIRAFARIG is an herbivore--it eats grass and tree shoots. While it is eating, its tail makes chewing and swallowing motions as if it were also eating."
203,Girafarig,Its tail also has a small brain. It bites to repel any foe trying to sneak up on it from behind.
203,Girafarig,"Its tail, which also contains a small brain, may bite on its own if it notices an alluring smell."
203,Girafarig,"Its tail, which also contains a small brain, may bite on its own if it notices an alluring smell."
203,Girafarig,"GIRAFARIG's rear head contains a tiny brain that is too small for thinking. However, the rear head doesn't need to sleep, so it can keep watch over its surroundings 24 hours a day."
203,Girafarig,"GIRAFARIG's rear head also has a brain, but it is small. The rear head attacks in response to smells and sounds. Approaching this POKeMON from behind can cause the rear head to suddenly lash out and bite."
203,Girafarig,"When it is in danger, its tail uses some sort of mysterious powers to drive away the enemy."
203,Girafarig,"While it sleeps, the head on its tail keeps watch. The tail doesn't need to sleep."
203,Girafarig,"Its tail has a small brain of its own. Beware! If you get close, it may react to your scent and bite."
203,Girafarig,"Its tail has a small brain of its own. Beware! If you get close, it may react to your scent and bite."
203,Girafarig,The head on its tail contains a small brain. It can instinctively fight even while facing backward.
204,Pineco,"It sticks tree bark to itself with its saliva, making itself thicker and larger. Elderly Pineco are ridiculously huge."
204,Pineco,"Pineco hangs from a tree branch and patiently waits for prey to come along. If the Pokemon is disturbed while eating by someone shaking its tree, it drops down to the ground and explodes with no warning."
204,Pineco,"PINECO hangs from a tree branch and patiently waits for prey to come along. If the POKeMON is disturbed while eating by someone shaking its tree, it drops down to the ground and explodes with no warning."
204,Pineco,"Motionless, it hangs from trees, waiting for its bug Pokemon prey to come to it. Its favorite in Alola is Cutiefly."
204,Pineco,It hangs and waits for flying-insect prey to come near. It does not move about much on its own.
204,Pineco,It likes to make its shell thicker by adding layers of tree bark. The extra weight doesn't bother it.
204,Pineco,"A PINECO hangs from a tree branch and waits for prey. While eating, if it is disturbed by someone shaking its tree, it falls on the ground and suddenly explodes."
204,Pineco,It looks just like a pinecone. Its shell protects it from bird Pokemon that peck it by mistake.
204,Pineco,It likes to make its shell thicker by adding layers of tree bark. The additional weight doesn't bother it.
204,Pineco,It likes to make its shell thicker by adding layers of tree bark. The additional weight doesn't bother it.
204,Pineco,It hangs and waits for flying insect prey to come near. It does not move about much on its own.
204,Pineco,It likes to make its shell thicker by adding layers of tree bark. The additional weight doesn't bother it.
204,Pineco,It looks just like a pinecone. Its shell protects it from bird Pokemon that peck it by mistake.
204,Pineco,It hangs and waits for flying insect prey to come near. It does not move about much on its own.
204,Pineco,It spits out a fluid that it uses to glue tree bark to its body. The fluid hardens when it touches air.
204,Pineco,It looks just like a pinecone. Its shell protects it from bird Pokemon that peck it by mistake.
205,Forretress,Its entire body is shielded by a steel-hard shell. What lurks inside this shell is a total mystery.
205,Forretress,"It keeps itself inside its steel shell. The shell is opened when it is catching prey, but it is so quick that the shell's inside cannot be seen."
205,Forretress,It remains immovably rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.
205,Forretress,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
205,Forretress,"In the moment that it gulps down its prey, the inside of its shell is exposed, but to this day, no one has ever seen that sight."
205,Forretress,"When something approaches it, it fires off fragments of its steel shell in attack. This is not a conscious action but a conditioned reflex."
205,Forretress,It remains immovably rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.
205,Forretress,It remains immovably rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.
205,Forretress,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
205,Forretress,Its entire body is shielded by a steel-hard shell. What lurks inside the armor is a total mystery.
205,Forretress,Its entire body is shielded by a steel-hard shell. What lurks inside the armor is a total mystery.
205,Forretress,It remains immovably rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.
205,Forretress,"FORRETRESS conceals itself inside its hardened steel shell. The shell is opened when the POKeMON is catching prey, but it does so at such a quick pace that the shell's inside cannot be seen."
205,Forretress,Usually found hanging on to a fat tree trunk. It shoots out bits of its shell when it sees action.
205,Forretress,"Forretress conceals itself inside its hardened steel shell. The shell is opened when the Pokemon is catching prey, but it does so at such a quick pace that the shell's inside cannot be seen."
205,Forretress,It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.
206,Dunsparce,"When it sees a person, it digs a hole with its tail to make its escape. If you happen to find one, consider yourself lucky."
206,Dunsparce,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,Dunsparce,The nests Dunsparce live in are mazes of tunnels. They never get lost in their own nests--they can tell where they are by the scent of the dirt.
206,Dunsparce,Dunsparce has a drill for its tail. It uses this tail to burrow into the ground backward. This Pokemon is known to make its nest in complex shapes deep under the ground.
206,Dunsparce,"When spotted, this POKeMON escapes backward by furiously boring into the ground with its tail."
206,Dunsparce,It travels by digging through the ground. Diglett and Dunsparce share one another's tunnels happily.
206,Dunsparce,DUNSPARCE has a drill for its tail. It uses this tail to burrow into the ground backwards. This POKeMON is known to make its nest in complex shapes deep under the ground.
206,Dunsparce,"If spotted, it escapes by burrowing with its tail. It can hover just slightly using its wings."
206,Dunsparce,"When spotted, this POKeMON escapes backward by furiously boring into the ground with its tail."
206,Dunsparce,Its drill-tipped tail is used to burrow into the ground backwards. This POKeMON is known to make its nest in complex shapes deep under the ground.
206,Dunsparce,This Pokemon's tiny wings have some scientists saying that Dunsparce used to fly through the sky in ancient times.
206,Dunsparce,"When spotted, this Pokemon escapes backward by furiously boring into the ground with its tail."
206,Dunsparce,"If spotted, it escapes by burrowing with its tail. It can float just slightly using its wings."
206,Dunsparce,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,Dunsparce,"It creates mazes in dark locations. When spotted, it flees into the ground by digging with its tail."
206,Dunsparce,It hides deep inside caves where no light ever reaches it and remains virtually motionless there.
206,Dunsparce,"If spotted, it escapes by burrowing with its tail. It can float just slightly using its wings."
206,Dunsparce,"When spotted, this Pokemon escapes backward by furiously boring into the ground with its tail."
206,Dunsparce,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
207,Gligar,"GLIGAR glides through the air without a sound as if it were sliding. This POKeMON hangs on to the face of its foe using its clawed hind legs and the large pincers on its forelegs, then injects the prey with its poison barb."
207,Gligar,"It usually clings to cliffs. When it spots its prey, it spreads its wings and glides down to attack."
207,Gligar,"It flies straight at its target's face, then clamps down on the startled victim to inject poison."
207,Gligar,"It glides without making a single sound. It grasps the face of its foe using its hind and large front claws, then stabs with its poison barb."
207,Gligar,It sails on the winds with its limbs extended to strike from the sky. It aims for the prey's face.
207,Gligar,"It glides as if sliding. It startles foes by clamping on to their faces, then jabs with its poison stinger."
207,Gligar,It clamps on to its chosen prey then jabs the stinger on its tail into the prey while it's stunned with surprise.
207,Gligar,"It usually clings to cliffs. When it spots its prey, it spreads its wings and glides down to attack."
207,Gligar,"It glides as if sliding. It startles foes by clamping on to their faces, then jabs with its poison stinger."
207,Gligar,"It usually clings to cliffs. When it spots its prey, it spreads its wings and glides down to attack."
207,Gligar,"It flies straight at its target's face, then clamps down on the startled victim to inject poison."
207,Gligar,"Gligar glides through the air without a sound as if it were sliding. This Pokemon hangs on to the face of its foe using its clawed hind legs and the large pincers on its forelegs, then injects the prey with its poison barb."
207,Gligar,"It flies straight at its target's face, then clamps down on the startled victim to inject poison."
207,Gligar,"It usually clings to cliffs. When it spots its prey, it spreads its wings and glides down to attack."
207,Gligar,"It builds its nest on a steep cliff. When it is done gliding, it hops along the ground back to its nest."
207,Gligar,It flies straight at its target's face then clamps down on the startled victim to inject poison.
208,Steelix,"Its body has been compressed deep under the ground. As a result, it is even harder than a diamond."
208,Steelix,"Its body has been compressed deep under the ground. As a result, it is even harder than diamond."
208,Steelix,It chews its way through boulders with its sturdy jaws. Its eyes can see in the darkness underground.
208,Steelix,Steelix lives even further underground than Onix. This Pokemon is known to dig toward the earth's core. There are records of this Pokemon reaching a depth of over six-tenths of a mile underground.
208,Steelix,"It is said that if an Onix lives for over 100 years, its composition changes to become diamond-like."
208,Steelix,It is thought its body transformed as a result of iron accumulating internally from swallowing soil.
208,Steelix,"STEELIX live even further underground than ONIX. This POKeMON is known to dig toward the earth's core, reaching a depth of over six-tenths of a mile underground."
208,Steelix,The iron it ingested with the soil it swallowed transformed its body and made it harder than diamonds.
208,Steelix,"Tempered underground under high pressure and heat, its body is harder than any metal."
208,Steelix,"It's said that if an ONIX lives for 100 years, its composition becomes diamondlike as it evolves into a STEELIX."
208,Steelix,It is thought its body transformed as a result of iron accumulating internally from swallowing soil.
208,Steelix,"Tempered underground under high pressure and heat, its body is harder than any metal."
208,Steelix,It is thought its body transformed as a result of iron accumulating internally from swallowing soil.
208,Steelix,It chews its way through boulders with its sturdy jaws. Its eyes can see in the darkness underground.
208,Steelix,"It is said that if an ONIX lives for over 100 years, its composition changes to become diamond-like."
208,Steelix,STEELIX lives even further underground than ONIX. This POKeMON is known to dig towards the earth's core. There are records of this POKeMON reaching a depth of over six-tenths of a mile underground.
208,Steelix,"Its body has been compressed deep under the ground. As a result, it is even harder than a diamond."
208,Steelix,"It is said that if an ONIX lives for over 100 years, its composition changes to become diamond-like."
208,Steelix,The many small metal particles that cover this POKeMON's body reflect bright light well.
209,Snubbull,"Despite its intimidating face, it's quite cowardly. Its desperate attempts to appear threatening make it popular with people."
209,Snubbull,"By baring its fangs and making a scary face, Snubbull sends smaller Pokemon scurrying away in terror. However, this Pokemon seems a little sad at making its foes flee."
209,Snubbull,"Small Pokemon flee from its scary face. It is, however, considered by women to be cute."
209,Snubbull,"It has an active, playful nature. Many women like to frolic with it because of its affectionate ways."
209,Snubbull,"By baring its fangs and making a scary face, SNUBBULL sends smaller POKeMON scurrying away in terror. However, this POKeMON seems a little sad at making its foes flee."
209,Snubbull,"It has an active, playful nature. Many women like to frolic with it because of its affectionate ways."
209,Snubbull,"Small Pokemon flee from its scary face. It is, however, considered by women to be cute."
209,Snubbull,"By baring its fangs and making a scary face, it sends smaller POKeMON scurrying in terror. The SNUBBULL does seem a little sad at making its foes flee."
209,Snubbull,"Although it looks frightening, it is actually kind and affectionate. It is very popular among women."
209,Snubbull,"It has an active, playful nature. Many women like to frolic with it because of its affectionate ways."
209,Snubbull,"In truth, it is a cowardly POKeMON. It growls eagerly in order to hide its fear from its opponent."
209,Snubbull,"Although it looks frightening, it is actually kind and affectionate. It is very popular among women."
209,Snubbull,"It has an active, playful nature. Many women like to frolic with it because of its affectionate ways."
209,Snubbull,"Small Pokemon flee from its scary face. It is, however, considered by women to be cute."
209,Snubbull,"Although it looks frightening, it is actually kind and affectionate. It is very popular among women."
209,Snubbull,Its growls make its opponents uneasy. This laid-back Pokemon tends to sleep half the day.
209,Snubbull,It grows close to others easily and is also easily spoiled. The disparity between its face and its actions makes many young people wild about it.
209,Snubbull,"In contrast to its appearance, it's quite timid. When playing with other puppy Pokemon, it sometimes gets bullied."
210,Granbull,It can make most any POKeMON run away simply by opening its mouth wide to reveal its big fangs.
210,Granbull,"GRANBULL has a particularly well-developed lower jaw. The enormous fangs are heavy, causing the POKeMON to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately."
210,Granbull,"Because its fangs are too heavy, it always keeps its head tilted down. However, its BITE is powerful."
210,Granbull,"It is actually timid and easily spooked. If attacked, it flails about to fend off its attacker."
210,Granbull,"It has a particularly well-developed lower jaw. The huge fangs are heavy, causing it to tilt its head. Unless it is startled, it will not try to bite."
210,Granbull,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
210,Granbull,"It is actually timid and easily spooked. If attacked, it flails about to fend off its attacker."
210,Granbull,"Because its fangs are too heavy, it always keeps its head tilted down. However, its bite is powerful."
210,Granbull,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
210,Granbull,"While it has powerful jaws, it doesn't care for disputes, so it rarely has a chance to display their might."
210,Granbull,"Although it's popular with young people, Granbull is timid and sensitive, so it's totally incompetent as a watchdog."
210,Granbull,"More timid than Snubbull, this Pokemon is doted on by young people amused at the contrast between its looks and its attitude."
210,Granbull,"Granbull has a particularly well-developed lower jaw. The enormous fangs are heavy, causing the Pokemon to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately."
210,Granbull,"Its well-developed lower jaw and heavy fangs are its weapons. As long as it's not provoked, it rarely bites."
210,Granbull,It can make most any Pokemon run away simply by opening its mouth wide to reveal its big fangs.
210,Granbull,"Because its fangs are too heavy, it always keeps its head tilted down. However, its BITE is powerful."
210,Granbull,"It is actually timid and easily spooked. If attacked, it flails about to fend off its attacker."
210,Granbull,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
211,Qwilfish,"Qwilfish sucks in water, inflating itself. This Pokemon uses the pressure of the water it swallowed to shoot toxic quills all at once from all over its body. It finds swimming somewhat challenging."
211,Qwilfish,"When faced with a larger opponent, it swallows as much water as it can to match the opponent's size."
211,Qwilfish,The small spikes covering its body developed from scales. They inject a toxin that causes fainting.
211,Qwilfish,It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer.
211,Qwilfish,The small spikes covering its body developed from scales. They inject a toxin that causes fainting.
211,Qwilfish,"To fire its poison spikes, it must inflate its body by drinking over 2.6 gallons of water all at once."
211,Qwilfish,The small spikes covering its body developed from scales. They inject a toxin that causes fainting.
211,Qwilfish,The small spikes covering its body developed from scales. They inject a toxin that causes fainting.
211,Qwilfish,"To fire its poison spikes, it must inflate its body by drinking over 2.6 gallons of water all at once."
211,Qwilfish,"When faced with a larger opponent, it swallows as much water as it can to match the opponent's size."
211,Qwilfish,A QWILFISH uses the pressure of water it swallows to shoot toxic quills all at once from all over its body. It finds swimming to be somewhat challenging.
211,Qwilfish,"To fire its poison spikes, it must inflate its body by drinking over 2.6 gallons of water all at once."
211,Qwilfish,"QWILFISH sucks in water, inflating itself. This POKeMON uses the pressure of the water it swallowed to shoot toxic quills all at once from all over its body. It finds swimming somewhat challenging."
211,Qwilfish,It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer.
211,Qwilfish,The small spikes covering its body developed from scales. They inject a toxin that causes fainting.
211,Qwilfish,"To fire its poison spikes, it must inflate its body by drinking over 2.6 gallons of water all at once."
212,Scizor,It swings its eye-patterned pincers up to scare its foes. This makes it look like it has three heads.
212,Scizor,Bulky pincers account for one third of Scizor's body weight. A single swing of one of these pincers will crush a boulder completely.
212,Scizor,"Once it has identified something as an enemy, it will continue beating them with its steel-hard pincers until there's nothing left but scraps."
212,Scizor,"Its body is like steel. Its tough, heavy pincers are more suited to smashing enemies than grabbing them."
212,Scizor,"Once it has identified an enemy, this Pokemon smashes it mercilessly with pincers hard as steel."
212,Scizor,"It uses its wings to adjust its body temperature. Otherwise, its metal body would become too hot and melt in the heat of battle."
212,Scizor,Scizor has a body with the hardness of steel. It is not easily fazed by ordinary sorts of attacks. This Pokemon flaps its wings to regulate its body temperature.
212,Scizor,It has a steel-hard body. It intimidates foes by upraising its eye-patterned pincers.
212,Scizor,"This Pokemon's pincers, which contain steel, can crush any hard object it gets ahold of into bits."
212,Scizor,It raises its pincers with eyelike markings for intimidation. It also swings them down dangerously.
212,Scizor,"Though its body is slim, Scizor has tremendous attacking power. Even Scizor's muscles are made of metal."
212,Scizor,It swings its eye-patterned pincers up to scare its foes. This makes it look like it has three heads.
212,Scizor,It raises its pincers with eyelike markings for intimidation. It also swings them down dangerously.
212,Scizor,It has a steel-hard body. It intimidates foes by upraising its eye-patterned pincers.
212,Scizor,A SCIZOR has a body with the hardness of steel. It is not easily fazed by ordinary sorts of attacks. It flaps its wings to regulate its body temperature.
212,Scizor,It swings its eye-patterned pincers up to scare its foes. This makes it look like it has three heads.
212,Scizor,Its wings are not used for flying. They are flapped at high speed to adjust its body temperature.
212,Scizor,SCIZOR has a body with the hardness of steel. It is not easily fazed by ordinary sorts of attacks. This POKeMON flaps its wings to regulate its body temperature.
212,Scizor,"This POKeMON's pincers, which contain steel, can crush any hard object it gets a hold of into bits."
212,Scizor,Its wings are not used for flying. They are flapped at high speed to adjust its body temperature.
212,Scizor,Its wings are not used for flying. They are flapped at high speed to adjust its body temperature.
213,Shuckle,"The berries stored in its vaselike shell eventually become a thick, pulpy juice."
213,Shuckle,It stores berries in its shell. The berries eventually ferment to become delicious juices.
213,Shuckle,"A SHUCKLE hides under rocks, keeping its body concealed inside its shell while eating stored berries. The berries mix with its body fluids to become a juice."
213,Shuckle,The berries it stores in its vase-like shell decompose and become a gooey liquid.
213,Shuckle,It stores berries in its shell. The berries eventually ferment to become delicious juices.
213,Shuckle,"The berries stored in its jar-like shell eventually become a thick, pulpy juice."
213,Shuckle,The BERRIES it stores in its vaselike shell decompose and become a gooey liquid.
213,Shuckle,"It stores berries inside its shell. To avoid attacks, it hides beneath rocks and remains completely still."
213,Shuckle,"It stores berries inside its shell. To avoid attacks, it hides beneath rocks and remains completely still."
213,Shuckle,The fluid secreted by its toes carves holes in rocks for nesting and can be mixed with BERRIES to make a drink.
213,Shuckle,"It stores berries inside its shell. To avoid attacks, it hides beneath rocks and remains completely still."
213,Shuckle,"The berries stored in its vaselike shell eventually become a thick, pulpy juice."
213,Shuckle,"It stores BERRIES inside its shell. To avoid attacks, it hides beneath rocks and remains completely still."
213,Shuckle,The BERRIES it stores in its vase-like shell decompose and become a gooey liquid.
213,Shuckle,"It stores BERRIES inside its shell. To avoid attacks, it hides beneath rocks and remains completely still."
213,Shuckle,"Shuckle quietly hides itself under rocks, keeping its body concealed inside its hard shell while eating berries it has stored away. The berries mix with its body fluids to become a juice."
213,Shuckle,"SHUCKLE quietly hides itself under rocks, keeping its body concealed inside its hard shell while eating berries it has stored away. The berries mix with its body fluids to become a juice."
214,Heracross,"It's proud of its thick horn. In Alola, its biggest rival is Vikavolt, which it's always fighting with."
214,Heracross,"Heracross has sharp claws on its feet. These are planted firmly into the ground or the bark of a tree, giving the Pokemon a secure and solid footing to forcefully fling away foes with its proud horn."
214,Heracross,"Heracross charges in a straight line at its foe, slips beneath the foe's grasp, and then scoops up and hurls the opponent with its mighty horn. This Pokemon even has enough power to topple a massive tree."
214,Heracross,"With its Herculean powers, it can easily throw around an object that is 100 times its own weight."
214,Heracross,"HERACROSS charges in a straight line at its foe, slips beneath the foe's grasp, and then scoops up and hurls the opponent with its mighty horn. This POKeMON even has enough power to topple a massive tree."
214,Heracross,"With its Herculean powers, it can easily throw around an object that is 100 times its own weight."
214,Heracross,"Usually docile, but if disturbed while sipping honey, it chases off the intruder with its horn."
214,Heracross,This powerful POKeMON thrusts its prized horn under its enemies' bellies then lifts and throws them.
214,Heracross,Heracross loves sweet sap and will go looking through forests for it. The Pokemon uses its two antennae to pick up scents as it searches.
214,Heracross,"It roams through forests searching for sweet nectar. Although it boasts fantastic physical strength, it's not that good at flying."
214,Heracross,"This powerful Pokemon thrusts its prized horn under its enemies' bellies, then lifts and throws them."
214,Heracross,"Usually docile, but if disturbed while sipping honey, it chases off the intruder with its horn."
214,Heracross,"It loves sweet honey. To keep all the honey to itself, it hurls rivals away with its prized horn."
214,Heracross,"No matter how heavy its opponents, it flings them far away with its prized horn."
214,Heracross,"HERACROSS has sharp claws on its feet. These are planted firmly into the ground or the bark of a tree, giving the POKeMON a secure and solid footing to forcefully fling away foes with its proud horn."
214,Heracross,"This powerful POKeMON thrusts its prized horn under its enemies' bellies, then lifts and throws them."
214,Heracross,"They gather in forests seeking the sweet sap of trees. It is completely clad in a steel-hard shell. It is proud of its horn, which it uses to fling foes."
214,Heracross,"This Pokemon takes pride in its strength, which allows it to lift things 100 times heavier than itself with no trouble at all."
214,Heracross,"With powerful legs and claws, it generates enough power to hurl foes over great distances."
214,Heracross,"It loves sweet honey. To keep all the honey to itself, it hurls rivals away with its prized horn."
214,Heracross,"This powerful Pokemon thrusts its prized horn under its enemies' bellies, then lifts and throws them."
214,Heracross,"It is usually docile, but if it is disturbed while sipping honey, it chases off the intruder with its horn."
214,Heracross,"It gathers in forests to search for tree sap, its favorite food. It's strong enough to hurl foes."
215,Sneasel,SNEASEL scales trees by punching its hooked claws into the bark. This POKeMON seeks out unguarded nests and steals eggs for food while the parents are away.
215,Sneasel,"This cunning POKeMON hides under the cover of darkness, waiting to attack its prey."
215,Sneasel,"Vicious in nature, it drives PIDGEY from their nests and feasts on the eggs that are left behind."
215,Sneasel,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy."
215,Sneasel,It feeds on eggs stolen from nests. Its sharply hooked claws rip vulnerable spots on prey.
215,Sneasel,"It has a cunning yet savage disposition. It waits for parents to leave their nests, and then it sneaks in to steal their eggs."
215,Sneasel,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy."
215,Sneasel,It is extremely vicious and will not stop attacking until its foe is incapable of moving.
215,Sneasel,A smart and sneaky Pokemon. A pair may work together to steal eggs by having one lure the parents away.
215,Sneasel,A smart and sneaky Pokemon. A pair may work together to steal eggs by having one lure the parents away.
215,Sneasel,"Vicious in nature, it drives PIDGEY from their nests and scavenges any leftovers it can find."
215,Sneasel,"A smart and sneaky Pokemon, it makes its opponents flinch by suddenly showing the claws hidden in its paws."
215,Sneasel,It feeds on eggs stolen from nests. Its sharply hooked claws rip vulnerable spots on prey.
215,Sneasel,Sneasel scales trees by punching its hooked claws into the bark. This Pokemon seeks out unguarded nests and steals eggs for food while the parents are away.
215,Sneasel,"It has a cunning yet savage disposition. It waits for parents to leave their nests, and then it sneaks in to steal their eggs."
215,Sneasel,It uses its claws to poke holes in eggs so it can slurp out the insides. Breeders consider it a scourge and will drive it away or eradicate it.
215,Sneasel,"They will cooperate to steal eggs from the nests of bird Pokemon, but fights break out to determine which one gets to eat the eggs."
215,Sneasel,"It blends into the dark of night to ambush its prey. Sneasel will attack Sandshrew, but its hard skin can cause Sneasel's claws to snap off."
215,Sneasel,"Vicious in nature, it drives PIDGEY from their nests and feasts on the eggs that are left behind."
215,Sneasel,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy."
215,Sneasel,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy."
215,Sneasel,A SNEASEL scales trees by punching its hooked claws into the bark. It seeks out unguarded nests and steals eggs for food while the parents are away.
215,Sneasel,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy."
216,Teddiursa,It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.
216,Teddiursa,This Pokemon likes to lick its palms that are sweetened by being soaked in honey. Teddiursa concocts its own honey by blending fruits and pollen collected by Beedrill.
216,Teddiursa,"Before food becomes scarce in wintertime, its habit is to hoard food in many hidden locations."
216,Teddiursa,"If it finds honey, its crescent mark glows. It always licks its paws because they're soaked with honey."
216,Teddiursa,It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.
216,Teddiursa,"Before food becomes scarce in wintertime, its habit is to hoard food in many hidden locations."
216,Teddiursa,"If it finds honey, its crescent mark glows. It always licks its paws because they're soaked with honey."
216,Teddiursa,"If it finds honey, its crescent mark glows. It always licks its paws because they are soaked with honey."
216,Teddiursa,It licks its palms that are sweetened by being soaked in honey. A TEDDIURSA makes its own honey by blending fruits and pollen collected by BEEDRILL.
216,Teddiursa,"If it finds honey, its crescent mark glows. It always licks its paws because they are soaked with honey."
216,Teddiursa,"Before food becomes scarce in wintertime, its habit is to hoard food in many hidden locations."
216,Teddiursa,This POKeMON likes to lick its palms that are sweetened by being soaked in honey. TEDDIURSA concocts its own honey by blending fruits and pollen collected by BEEDRILL.
216,Teddiursa,It always licks honey. Its palm tastes sweet because of all the honey it has absorbed.
216,Teddiursa,"Before food becomes scarce in wintertime, its habit is to hoard food in many hidden locations."
217,Ursaring,"Although it has a large body, it is quite skilled at climbing trees. It eats and sleeps in the treetops."
217,Ursaring,"With its ability to distinguish any aroma, it unfailingly finds all food buried deep underground."
217,Ursaring,"Although it has a large body, it is quite skilled at climbing trees. It eats and sleeps in the treetops."
217,Ursaring,"In the forests inhabited by URSARING, it is said that there are many streams and towering trees where they gather food. This POKeMON walks through its forest gathering food every day."
217,Ursaring,"With its ability to distinguish any smell, it unfailingly finds all food buried deep underground."
217,Ursaring,"Although it is a good climber, it prefers to snap trees with its forelegs and eat fallen BERRIES."
217,Ursaring,"With its ability to distinguish any aroma, it unfailingly finds all food buried deep underground."
217,Ursaring,"In its territory, it leaves scratches on trees that bear delicious berries or fruits."
217,Ursaring,"With its ability to distinguish any aroma, it unfailingly finds all food buried deep underground."
217,Ursaring,"In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokemon walks through its forest gathering food every day."
217,Ursaring,"In its territory, it leaves scratches on trees that bear delicious berries or fruits."
217,Ursaring,"In forests, it is said that there are many streams and towering trees where an URSARING gathers food. It walks through its forest collecting food every day."
217,Ursaring,"Although it is a good climber, it prefers to snap stout trees with its forelegs and eat fallen BERRIES."
217,Ursaring,"Although it is a good climber, it prefers to snap trees with its forelegs and eat fallen berries."
218,Slugma,"It is a species of POKeMON that lives in volcanic areas. If its body cools, its skin hardens and immobilizes it. To avoid that, it sleeps near magma."
218,Slugma,"It never sleeps. It has to keep moving because if it stopped, its magma body would cool and harden."
218,Slugma,"A common sight in volcanic areas, it slowly slithers around in a constant search for warm places."
218,Slugma,"SLUGMA does not have any blood in its body. Instead, intensely hot magma circulates throughout this POKeMON's body, carrying essential nutrients and oxygen to its organs."
218,Slugma,"It never sleeps. It has to keep moving because if it stopped, its magma body would cool and harden."
218,Slugma,"A common sight in volcanic areas, it slowly slithers around in a constant search for warm places."
218,Slugma,"Its body is made of magma. If it doesn't keep moving, its body will cool and harden."
218,Slugma,"It never sleeps. It has to keep moving because if it stopped, its magma body would cool and harden."
218,Slugma,"A common sight in volcanic areas, it slowly slithers around in a constant search for warm places."
218,Slugma,"These group together in areas that are hotter than normal. If it cools off, its skin hardens."
218,Slugma,"Slugma does not have any blood in its body. Instead, intensely hot magma circulates throughout this Pokemon's body, carrying essential nutrients and oxygen to its organs."
218,Slugma,"Molten magma courses throughout Slugma's circulatory system. If this Pokemon is chilled, the magma cools and hardens. Its body turns brittle and chunks fall off, reducing its size."
218,Slugma,"Its body is made of magma. If it doesn't keep moving, its body will cool and harden."
218,Slugma,"A common sight in volcanic areas, it slowly slithers around in a constant search for warm places."
218,Slugma,"Its body is made of magma. If it doesn't keep moving, its body will cool and harden."
218,Slugma,"Molten magma courses throughout SLUGMA's circulatory system. If this POKeMON is chilled, the magma cools and hardens. Its body turns brittle and chunks fall off, reducing its size."
219,Magcargo,The shell on its back is just skin that has cooled and hardened. It breaks easily with a slight touch.
